booking_id,farmer_id,tractor_id,region,status,crop_operation,amount,requested_at
BKG-09705,FAR-205,TR-005,Kiambu,pending,Land preparation,19500,2026-08-04T00:00:00
BKG-09706,FAR-206,TR-006,Machakos,completed,Planting,19800,2026-08-05T00:00:00
BKG-09707,FAR-207,TR-007,Nakuru,completed,Weeding,20100,2026-08-06T00:00:00
BKG-09708,FAR-208,TR-008,Nairobi,completed,Harvesting,20400,2026-08-07T00:00:00
BKG-09709,FAR-209,TR-009,Embu,completed,Soil management,20700,2026-08-08T00:00:00
BKG-09710,FAR-210,TR-010,Kiambu,pending,Land preparation,21000,2026-08-09T00:00:00
BKG-09711,FAR-211,TR-011,Machakos,completed,Planting,21300,2026-08-10T00:00:00
BKG-09712,FAR-212,TR-012,Nakuru,completed,Weeding,21600,2026-08-11T00:00:00
BKG-09713,FAR-213,TR-013,Nairobi,completed,Harvesting,21900,2026-08-12T00:00:00
BKG-09714,FAR-214,TR-014,Embu,completed,Soil management,22200,2026-08-13T00:00:00
BKG-09715,FAR-215,TR-015,Kiambu,pending,Land preparation,22500,2026-08-14T00:00:00
BKG-09716,FAR-216,TR-016,Machakos,completed,Planting,22800,2026-08-15T00:00:00
BKG-09717,FAR-217,TR-017,Nakuru,completed,Weeding,23100,2026-08-16T00:00:00
BKG-09718,FAR-218,TR-018,Nairobi,completed,Harvesting,23400,2026-08-17T00:00:00
BKG-09719,FAR-219,TR-019,Embu,completed,Soil management,23700,2026-08-18T00:00:00
BKG-09720,FAR-220,TR-020,Kiambu,pending,Land preparation,12000,2026-08-19T00:00:00
BKG-09721,FAR-221,TR-021,Machakos,completed,Planting,12300,2026-08-20T00:00:00
BKG-09722,FAR-222,TR-022,Nakuru,completed,Weeding,12600,2026-08-21T00:00:00
BKG-09723,FAR-223,TR-023,Nairobi,completed,Harvesting,12900,2026-08-22T00:00:00
BKG-09724,FAR-224,TR-024,Embu,completed,Soil management,13200,2026-08-23T00:00:00
BKG-09725,FAR-225,TR-025,Kiambu,pending,Land preparation,13500,2026-08-24T00:00:00
BKG-09726,FAR-226,TR-026,Machakos,completed,Planting,13800,2026-08-25T00:00:00
BKG-09727,FAR-227,TR-027,Nakuru,completed,Weeding,14100,2026-08-26T00:00:00
BKG-09728,FAR-228,TR-028,Nairobi,completed,Harvesting,14400,2026-08-27T00:00:00
BKG-09729,FAR-229,TR-029,Embu,completed,Soil management,14700,2026-08-28T00:00:00
BKG-09730,FAR-230,TR-030,Kiambu,pending,Land preparation,15000,2026-08-29T00:00:00
BKG-09731,FAR-231,TR-031,Machakos,completed,Planting,15300,2026-08-30T00:00:00
BKG-09732,FAR-232,TR-032,Nakuru,completed,Weeding,15600,2026-08-31T00:00:00
BKG-09733,FAR-233,TR-033,Nairobi,completed,Harvesting,15900,2026-09-01T00:00:00
BKG-09734,FAR-234,TR-034,Embu,completed,Soil management,16200,2026-09-02T00:00:00
BKG-09735,FAR-235,TR-035,Kiambu,pending,Land preparation,16500,2026-09-03T00:00:00
BKG-09736,FAR-236,TR-036,Machakos,completed,Planting,16800,2026-09-04T00:00:00
BKG-09737,FAR-237,TR-037,Nakuru,completed,Weeding,17100,2026-09-05T00:00:00
BKG-09738,FAR-238,TR-038,Nairobi,completed,Harvesting,17400,2026-09-06T00:00:00
BKG-09739,FAR-239,TR-039,Embu,completed,Soil management,17700,2026-09-07T00:00:00
BKG-09740,FAR-240,TR-040,Kiambu,pending,Land preparation,18000,2026-09-08T00:00:00
BKG-09741,FAR-241,TR-041,Machakos,completed,Planting,18300,2026-09-09T00:00:00
BKG-09742,FAR-242,TR-042,Nakuru,completed,Weeding,18600,2026-09-10T00:00:00
BKG-09743,FAR-243,TR-043,Nairobi,completed,Harvesting,18900,2026-09-11T00:00:00
BKG-09744,FAR-244,TR-044,Embu,completed,Soil management,19200,2026-09-12T00:00:00
BKG-09745,FAR-245,TR-045,Kiambu,pending,Land preparation,19500,2026-09-13T00:00:00
BKG-09746,FAR-246,TR-046,Machakos,completed,Planting,19800,2026-09-14T00:00:00
BKG-09747,FAR-247,TR-047,Nakuru,completed,Weeding,20100,2026-09-15T00:00:00
BKG-09748,FAR-248,TR-048,Nairobi,completed,Harvesting,20400,2026-09-16T00:00:00
BKG-09749,FAR-249,TR-049,Embu,completed,Soil management,20700,2026-09-17T00:00:00
BKG-09750,FAR-250,TR-050,Kiambu,pending,Land preparation,21000,2026-09-18T00:00:00
BKG-09751,FAR-251,TR-051,Machakos,completed,Planting,21300,2026-09-19T00:00:00
BKG-09752,FAR-252,TR-052,Nakuru,completed,Weeding,21600,2026-09-20T00:00:00
BKG-09753,FAR-253,TR-053,Nairobi,completed,Harvesting,21900,2026-09-21T00:00:00
BKG-09754,FAR-254,TR-054,Embu,completed,Soil management,22200,2026-09-22T00:00:00
BKG-09755,FAR-255,TR-055,Kiambu,pending,Land preparation,22500,2026-09-23T00:00:00
BKG-09756,FAR-256,TR-056,Machakos,completed,Planting,22800,2026-09-24T00:00:00
BKG-09757,FAR-257,TR-057,Nakuru,completed,Weeding,23100,2026-09-25T00:00:00
BKG-09758,FAR-258,TR-058,Nairobi,completed,Harvesting,23400,2026-09-26T00:00:00
BKG-09759,FAR-259,TR-059,Embu,completed,Soil management,23700,2026-09-27T00:00:00
BKG-09760,FAR-260,TR-060,Kiambu,pending,Land preparation,12000,2026-09-28T00:00:00
BKG-09761,FAR-261,TR-061,Machakos,completed,Planting,12300,2026-09-29T00:00:00
BKG-09762,FAR-262,TR-062,Nakuru,completed,Weeding,12600,2026-09-30T00:00:00
BKG-09763,FAR-263,TR-063,Nairobi,completed,Harvesting,12900,2026-10-01T00:00:00
BKG-09764,FAR-264,TR-064,Embu,completed,Soil management,13200,2026-10-02T00:00:00
BKG-09765,FAR-265,TR-065,Kiambu,pending,Land preparation,13500,2026-10-03T00:00:00
BKG-09766,FAR-266,TR-066,Machakos,completed,Planting,13800,2026-10-04T00:00:00
BKG-09767,FAR-267,TR-067,Nakuru,completed,Weeding,14100,2026-10-05T00:00:00
BKG-09768,FAR-268,TR-068,Nairobi,completed,Harvesting,14400,2026-10-06T00:00:00
BKG-09769,FAR-269,TR-069,Embu,completed,Soil management,14700,2026-10-07T00:00:00
BKG-09770,FAR-270,TR-070,Kiambu,pending,Land preparation,15000,2026-10-08T00:00:00
BKG-09771,FAR-271,TR-071,Machakos,completed,Planting,15300,2026-10-09T00:00:00
BKG-09772,FAR-272,TR-072,Nakuru,completed,Weeding,15600,2026-10-10T00:00:00
BKG-09773,FAR-273,TR-073,Nairobi,completed,Harvesting,15900,2026-10-11T00:00:00
BKG-09774,FAR-274,TR-074,Embu,completed,Soil management,16200,2026-10-12T00:00:00
BKG-09775,FAR-275,TR-075,Kiambu,pending,Land preparation,16500,2026-10-13T00:00:00
BKG-09776,FAR-276,TR-076,Machakos,completed,Planting,16800,2026-10-14T00:00:00
BKG-09777,FAR-277,TR-077,Nakuru,completed,Weeding,17100,2026-10-15T00:00:00
BKG-09778,FAR-278,TR-078,Nairobi,completed,Harvesting,17400,2026-10-16T00:00:00
BKG-09779,FAR-279,TR-079,Embu,completed,Soil management,17700,2026-10-17T00:00:00
BKG-09780,FAR-280,TR-080,Kiambu,pending,Land preparation,18000,2026-10-18T00:00:00
BKG-09781,FAR-281,TR-081,Machakos,completed,Planting,18300,2026-10-19T00:00:00
BKG-09782,FAR-282,TR-082,Nakuru,completed,Weeding,18600,2026-10-20T00:00:00
BKG-09783,FAR-283,TR-083,Nairobi,completed,Harvesting,18900,2026-10-21T00:00:00
BKG-09784,FAR-284,TR-084,Embu,completed,Soil management,19200,2026-10-22T00:00:00
BKG-09785,FAR-285,TR-085,Kiambu,pending,Land preparation,19500,2026-10-23T00:00:00
BKG-09786,FAR-286,TR-086,Machakos,completed,Planting,19800,2026-10-24T00:00:00
BKG-09787,FAR-287,TR-087,Nakuru,completed,Weeding,20100,2026-10-25T00:00:00
BKG-09788,FAR-288,TR-088,Nairobi,completed,Harvesting,20400,2026-10-26T00:00:00
BKG-09789,FAR-289,TR-089,Embu,completed,Soil management,20700,2026-10-27T00:00:00
BKG-09790,FAR-290,TR-090,Kiambu,pending,Land preparation,21000,2026-10-28T00:00:00
BKG-09791,FAR-291,TR-091,Machakos,completed,Planting,21300,2026-10-29T00:00:00
BKG-09792,FAR-292,TR-092,Nakuru,completed,Weeding,21600,2026-10-30T00:00:00
BKG-09793,FAR-293,TR-093,Nairobi,completed,Harvesting,21900,2026-10-31T00:00:00
BKG-09794,FAR-294,TR-094,Embu,completed,Soil management,22200,2026-11-01T00:00:00
BKG-09795,FAR-295,TR-095,Kiambu,pending,Land preparation,22500,2026-11-02T00:00:00
BKG-09796,FAR-296,TR-096,Machakos,completed,Planting,22800,2026-11-03T00:00:00
BKG-09797,FAR-297,TR-097,Nakuru,completed,Weeding,23100,2026-11-04T00:00:00
BKG-09798,FAR-298,TR-098,Nairobi,completed,Harvesting,23400,2026-11-05T00:00:00
BKG-09799,FAR-299,TR-099,Embu,completed,Soil management,23700,2026-11-06T00:00:00
BKG-09800,FAR-300,TR-100,Kiambu,pending,Land preparation,12000,2026-11-07T00:00:00
BKG-09801,FAR-301,TR-001,Machakos,completed,Planting,12300,2026-11-08T00:00:00
BKG-09802,FAR-302,TR-002,Nakuru,completed,Weeding,12600,2026-11-09T00:00:00
BKG-09803,FAR-303,TR-003,Nairobi,completed,Harvesting,12900,2026-11-10T00:00:00
BKG-09804,FAR-304,TR-004,Embu,completed,Soil management,13200,2026-11-11T00:00:00
BKG-09805,FAR-305,TR-005,Kiambu,pending,Land preparation,13500,2026-11-12T00:00:00
BKG-09806,FAR-306,TR-006,Machakos,completed,Planting,13800,2026-11-13T00:00:00
BKG-09807,FAR-307,TR-007,Nakuru,completed,Weeding,14100,2026-11-14T00:00:00
BKG-09808,FAR-308,TR-008,Nairobi,completed,Harvesting,14400,2026-11-15T00:00:00
BKG-09809,FAR-309,TR-009,Embu,completed,Soil management,14700,2026-11-16T00:00:00
BKG-09810,FAR-310,TR-010,Kiambu,pending,Land preparation,15000,2026-11-17T00:00:00
BKG-09811,FAR-311,TR-011,Machakos,completed,Planting,15300,2026-11-18T00:00:00
BKG-09812,FAR-312,TR-012,Nakuru,completed,Weeding,15600,2026-11-19T00:00:00
BKG-09813,FAR-313,TR-013,Nairobi,completed,Harvesting,15900,2026-11-20T00:00:00
BKG-09814,FAR-314,TR-014,Embu,completed,Soil management,16200,2026-11-21T00:00:00
BKG-09815,FAR-315,TR-015,Kiambu,pending,Land preparation,16500,2026-11-22T00:00:00
BKG-09816,FAR-316,TR-016,Machakos,completed,Planting,16800,2026-11-23T00:00:00
BKG-09817,FAR-317,TR-017,Nakuru,completed,Weeding,17100,2026-11-24T00:00:00
BKG-09818,FAR-318,TR-018,Nairobi,completed,Harvesting,17400,2026-11-25T00:00:00
BKG-09819,FAR-319,TR-019,Embu,completed,Soil management,17700,2026-11-26T00:00:00
BKG-09820,FAR-320,TR-020,Kiambu,pending,Land preparation,18000,2026-11-27T00:00:00
BKG-09821,FAR-321,TR-021,Machakos,completed,Planting,18300,2026-11-28T00:00:00
BKG-09822,FAR-322,TR-022,Nakuru,completed,Weeding,18600,2026-11-29T00:00:00
BKG-09823,FAR-323,TR-023,Nairobi,completed,Harvesting,18900,2026-11-30T00:00:00
BKG-09824,FAR-324,TR-024,Embu,completed,Soil management,19200,2026-12-01T00:00:00
BKG-09825,FAR-325,TR-025,Kiambu,pending,Land preparation,19500,2026-12-02T00:00:00
BKG-09826,FAR-326,TR-026,Machakos,completed,Planting,19800,2026-12-03T00:00:00
BKG-09827,FAR-327,TR-027,Nakuru,completed,Weeding,20100,2026-12-04T00:00:00
BKG-09828,FAR-328,TR-028,Nairobi,completed,Harvesting,20400,2026-12-05T00:00:00
BKG-09829,FAR-329,TR-029,Embu,completed,Soil management,20700,2026-12-06T00:00:00
BKG-09830,FAR-330,TR-030,Kiambu,pending,Land preparation,21000,2026-12-07T00:00:00
BKG-09831,FAR-331,TR-031,Machakos,completed,Planting,21300,2026-12-08T00:00:00
BKG-09832,FAR-332,TR-032,Nakuru,completed,Weeding,21600,2026-12-09T00:00:00
BKG-09833,FAR-333,TR-033,Nairobi,completed,Harvesting,21900,2026-12-10T00:00:00
BKG-09834,FAR-334,TR-034,Embu,completed,Soil management,22200,2026-12-11T00:00:00
BKG-09835,FAR-335,TR-035,Kiambu,pending,Land preparation,22500,2026-12-12T00:00:00
BKG-09836,FAR-336,TR-036,Machakos,completed,Planting,22800,2026-12-13T00:00:00
BKG-09837,FAR-337,TR-037,Nakuru,completed,Weeding,23100,2026-12-14T00:00:00
BKG-09838,FAR-338,TR-038,Nairobi,completed,Harvesting,23400,2026-12-15T00:00:00
BKG-09839,FAR-339,TR-039,Embu,completed,Soil management,23700,2026-12-16T00:00:00
BKG-09840,FAR-340,TR-040,Kiambu,pending,Land preparation,12000,2026-12-17T00:00:00
BKG-09841,FAR-341,TR-041,Machakos,completed,Planting,12300,2026-12-18T00:00:00
BKG-09842,FAR-342,TR-042,Nakuru,completed,Weeding,12600,2026-12-19T00:00:00
BKG-09843,FAR-343,TR-043,Nairobi,completed,Harvesting,12900,2026-12-20T00:00:00
BKG-09844,FAR-344,TR-044,Embu,completed,Soil management,13200,2026-12-21T00:00:00
BKG-09845,FAR-345,TR-045,Kiambu,pending,Land preparation,13500,2026-12-22T00:00:00
BKG-09846,FAR-346,TR-046,Machakos,completed,Planting,13800,2026-12-23T00:00:00
BKG-09847,FAR-347,TR-047,Nakuru,completed,Weeding,14100,2026-12-24T00:00:00
BKG-09848,FAR-348,TR-048,Nairobi,completed,Harvesting,14400,2026-12-25T00:00:00
BKG-09849,FAR-349,TR-049,Embu,completed,Soil management,14700,2026-12-26T00:00:00
BKG-09850,FAR-350,TR-050,Kiambu,pending,Land preparation,15000,2026-12-27T00:00:00
BKG-09851,FAR-351,TR-051,Machakos,completed,Planting,15300,2026-12-28T00:00:00
BKG-09852,FAR-352,TR-052,Nakuru,completed,Weeding,15600,2026-12-29T00:00:00
BKG-09853,FAR-353,TR-053,Nairobi,completed,Harvesting,15900,2026-12-30T00:00:00
BKG-09854,FAR-354,TR-054,Embu,completed,Soil management,16200,2026-12-31T00:00:00
BKG-09855,FAR-355,TR-055,Kiambu,pending,Land preparation,16500,2026-01-01T00:00:00
BKG-09856,FAR-356,TR-056,Machakos,completed,Planting,16800,2026-01-02T00:00:00
BKG-09857,FAR-357,TR-057,Nakuru,completed,Weeding,17100,2026-01-03T00:00:00
BKG-09858,FAR-358,TR-058,Nairobi,completed,Harvesting,17400,2026-01-04T00:00:00
BKG-09859,FAR-359,TR-059,Embu,completed,Soil management,17700,2026-01-05T00:00:00
BKG-09860,FAR-360,TR-060,Kiambu,pending,Land preparation,18000,2026-01-06T00:00:00
BKG-09861,FAR-361,TR-061,Machakos,completed,Planting,18300,2026-01-07T00:00:00
BKG-09862,FAR-362,TR-062,Nakuru,completed,Weeding,18600,2026-01-08T00:00:00
BKG-09863,FAR-363,TR-063,Nairobi,completed,Harvesting,18900,2026-01-09T00:00:00
BKG-09864,FAR-364,TR-064,Embu,completed,Soil management,19200,2026-01-10T00:00:00
BKG-09865,FAR-365,TR-065,Kiambu,pending,Land preparation,19500,2026-01-11T00:00:00
BKG-09866,FAR-366,TR-066,Machakos,completed,Planting,19800,2026-01-12T00:00:00
BKG-09867,FAR-367,TR-067,Nakuru,completed,Weeding,20100,2026-01-13T00:00:00
BKG-09868,FAR-368,TR-068,Nairobi,completed,Harvesting,20400,2026-01-14T00:00:00
BKG-09869,FAR-369,TR-069,Embu,completed,Soil management,20700,2026-01-15T00:00:00
BKG-09870,FAR-370,TR-070,Kiambu,pending,Land preparation,21000,2026-01-16T00:00:00
BKG-09871,FAR-371,TR-071,Machakos,completed,Planting,21300,2026-01-17T00:00:00
BKG-09872,FAR-372,TR-072,Nakuru,completed,Weeding,21600,2026-01-18T00:00:00
BKG-09873,FAR-373,TR-073,Nairobi,completed,Harvesting,21900,2026-01-19T00:00:00
BKG-09874,FAR-374,TR-074,Embu,completed,Soil management,22200,2026-01-20T00:00:00
BKG-09875,FAR-375,TR-075,Kiambu,pending,Land preparation,22500,2026-01-21T00:00:00
BKG-09876,FAR-376,TR-076,Machakos,completed,Planting,22800,2026-01-22T00:00:00
BKG-09877,FAR-377,TR-077,Nakuru,completed,Weeding,23100,2026-01-23T00:00:00
BKG-09878,FAR-378,TR-078,Nairobi,completed,Harvesting,23400,2026-01-24T00:00:00
BKG-09879,FAR-379,TR-079,Embu,completed,Soil management,23700,2026-01-25T00:00:00
BKG-09880,FAR-380,TR-080,Kiambu,pending,Land preparation,12000,2026-01-26T00:00:00
BKG-09881,FAR-381,TR-081,Machakos,completed,Planting,12300,2026-01-27T00:00:00
BKG-09882,FAR-382,TR-082,Nakuru,completed,Weeding,12600,2026-01-28T00:00:00
BKG-09883,FAR-383,TR-083,Nairobi,completed,Harvesting,12900,2026-01-29T00:00:00
BKG-09884,FAR-384,TR-084,Embu,completed,Soil management,13200,2026-01-30T00:00:00
BKG-09885,FAR-385,TR-085,Kiambu,pending,Land preparation,13500,2026-01-31T00:00:00
BKG-09886,FAR-386,TR-086,Machakos,completed,Planting,13800,2026-02-01T00:00:00
BKG-09887,FAR-387,TR-087,Nakuru,completed,Weeding,14100,2026-02-02T00:00:00
BKG-09888,FAR-388,TR-088,Nairobi,completed,Harvesting,14400,2026-02-03T00:00:00
BKG-09889,FAR-389,TR-089,Embu,completed,Soil management,14700,2026-02-04T00:00:00
BKG-09890,FAR-390,TR-090,Kiambu,pending,Land preparation,15000,2026-02-05T00:00:00
BKG-09891,FAR-391,TR-091,Machakos,completed,Planting,15300,2026-02-06T00:00:00
BKG-09892,FAR-392,TR-092,Nakuru,completed,Weeding,15600,2026-02-07T00:00:00
BKG-09893,FAR-393,TR-093,Nairobi,completed,Harvesting,15900,2026-02-08T00:00:00
BKG-09894,FAR-394,TR-094,Embu,completed,Soil management,16200,2026-02-09T00:00:00
BKG-09895,FAR-395,TR-095,Kiambu,pending,Land preparation,16500,2026-02-10T00:00:00
BKG-09896,FAR-396,TR-096,Machakos,completed,Planting,16800,2026-02-11T00:00:00
BKG-09897,FAR-397,TR-097,Nakuru,completed,Weeding,17100,2026-02-12T00:00:00
BKG-09898,FAR-398,TR-098,Nairobi,completed,Harvesting,17400,2026-02-13T00:00:00
BKG-09899,FAR-399,TR-099,Embu,completed,Soil management,17700,2026-02-14T00:00:00
BKG-09900,FAR-400,TR-100,Kiambu,pending,Land preparation,18000,2026-02-15T00:00:00
BKG-09901,FAR-401,TR-001,Machakos,completed,Planting,18300,2026-02-16T00:00:00
BKG-09902,FAR-402,TR-002,Nakuru,completed,Weeding,18600,2026-02-17T00:00:00
BKG-09903,FAR-403,TR-003,Nairobi,completed,Harvesting,18900,2026-02-18T00:00:00
BKG-09904,FAR-404,TR-004,Embu,completed,Soil management,19200,2026-02-19T00:00:00
BKG-09905,FAR-405,TR-005,Kiambu,pending,Land preparation,19500,2026-02-20T00:00:00
BKG-09906,FAR-406,TR-006,Machakos,completed,Planting,19800,2026-02-21T00:00:00
BKG-09907,FAR-407,TR-007,Nakuru,completed,Weeding,20100,2026-02-22T00:00:00
BKG-09908,FAR-408,TR-008,Nairobi,completed,Harvesting,20400,2026-02-23T00:00:00
BKG-09909,FAR-409,TR-009,Embu,completed,Soil management,20700,2026-02-24T00:00:00
BKG-09910,FAR-410,TR-010,Kiambu,pending,Land preparation,21000,2026-02-25T00:00:00
BKG-09911,FAR-411,TR-011,Machakos,completed,Planting,21300,2026-02-26T00:00:00
BKG-09912,FAR-412,TR-012,Nakuru,completed,Weeding,21600,2026-02-27T00:00:00
BKG-09913,FAR-413,TR-013,Nairobi,completed,Harvesting,21900,2026-02-28T00:00:00
BKG-09914,FAR-414,TR-014,Embu,completed,Soil management,22200,2026-03-01T00:00:00
BKG-09915,FAR-415,TR-015,Kiambu,pending,Land preparation,22500,2026-03-02T00:00:00
BKG-09916,FAR-416,TR-016,Machakos,completed,Planting,22800,2026-03-03T00:00:00
BKG-09917,FAR-417,TR-017,Nakuru,completed,Weeding,23100,2026-03-04T00:00:00
BKG-09918,FAR-418,TR-018,Nairobi,completed,Harvesting,23400,2026-03-05T00:00:00
BKG-09919,FAR-419,TR-019,Embu,completed,Soil management,23700,2026-03-06T00:00:00
BKG-09920,FAR-420,TR-020,Kiambu,pending,Land preparation,12000,2026-03-07T00:00:00
BKG-09921,FAR-421,TR-021,Machakos,completed,Planting,12300,2026-03-08T00:00:00
BKG-09922,FAR-422,TR-022,Nakuru,completed,Weeding,12600,2026-03-09T00:00:00
BKG-09923,FAR-423,TR-023,Nairobi,completed,Harvesting,12900,2026-03-10T00:00:00
BKG-09924,FAR-424,TR-024,Embu,completed,Soil management,13200,2026-03-11T00:00:00
BKG-09925,FAR-425,TR-025,Kiambu,pending,Land preparation,13500,2026-03-12T00:00:00
BKG-09926,FAR-426,TR-026,Machakos,completed,Planting,13800,2026-03-13T00:00:00
BKG-09927,FAR-427,TR-027,Nakuru,completed,Weeding,14100,2026-03-14T00:00:00
BKG-09928,FAR-428,TR-028,Nairobi,completed,Harvesting,14400,2026-03-15T00:00:00
BKG-09929,FAR-429,TR-029,Embu,completed,Soil management,14700,2026-03-16T00:00:00
BKG-09930,FAR-430,TR-030,Kiambu,pending,Land preparation,15000,2026-03-17T00:00:00
BKG-09931,FAR-431,TR-031,Machakos,completed,Planting,15300,2026-03-18T00:00:00
BKG-09932,FAR-432,TR-032,Nakuru,completed,Weeding,15600,2026-03-19T00:00:00
BKG-09933,FAR-433,TR-033,Nairobi,completed,Harvesting,15900,2026-03-20T00:00:00
BKG-09934,FAR-434,TR-034,Embu,completed,Soil management,16200,2026-03-21T00:00:00
BKG-09935,FAR-435,TR-035,Kiambu,pending,Land preparation,16500,2026-03-22T00:00:00
BKG-09936,FAR-436,TR-036,Machakos,completed,Planting,16800,2026-03-23T00:00:00
BKG-09937,FAR-437,TR-037,Nakuru,completed,Weeding,17100,2026-03-24T00:00:00
BKG-09938,FAR-438,TR-038,Nairobi,completed,Harvesting,17400,2026-03-25T00:00:00
BKG-09939,FAR-439,TR-039,Embu,completed,Soil management,17700,2026-03-26T00:00:00
BKG-09940,FAR-440,TR-040,Kiambu,pending,Land preparation,18000,2026-03-27T00:00:00
BKG-09941,FAR-441,TR-041,Machakos,completed,Planting,18300,2026-03-28T00:00:00
BKG-09942,FAR-442,TR-042,Nakuru,completed,Weeding,18600,2026-03-29T00:00:00
BKG-09943,FAR-443,TR-043,Nairobi,completed,Harvesting,18900,2026-03-30T00:00:00
BKG-09944,FAR-444,TR-044,Embu,completed,Soil management,19200,2026-03-31T00:00:00
BKG-09945,FAR-445,TR-045,Kiambu,pending,Land preparation,19500,2026-04-01T00:00:00
BKG-09946,FAR-446,TR-046,Machakos,completed,Planting,19800,2026-04-02T00:00:00
BKG-09947,FAR-447,TR-047,Nakuru,completed,Weeding,20100,2026-04-03T00:00:00
BKG-09948,FAR-448,TR-048,Nairobi,completed,Harvesting,20400,2026-04-04T00:00:00
BKG-09949,FAR-449,TR-049,Embu,completed,Soil management,20700,2026-04-05T00:00:00
BKG-09950,FAR-450,TR-050,Kiambu,pending,Land preparation,21000,2026-04-06T00:00:00
BKG-09951,FAR-451,TR-051,Machakos,completed,Planting,21300,2026-04-07T00:00:00
BKG-09952,FAR-452,TR-052,Nakuru,completed,Weeding,21600,2026-04-08T00:00:00
BKG-09953,FAR-453,TR-053,Nairobi,completed,Harvesting,21900,2026-04-09T00:00:00
BKG-09954,FAR-454,TR-054,Embu,completed,Soil management,22200,2026-04-10T00:00:00
BKG-09955,FAR-455,TR-055,Kiambu,pending,Land preparation,22500,2026-04-11T00:00:00
BKG-09956,FAR-456,TR-056,Machakos,completed,Planting,22800,2026-04-12T00:00:00
BKG-09957,FAR-457,TR-057,Nakuru,completed,Weeding,23100,2026-04-13T00:00:00
BKG-09958,FAR-458,TR-058,Nairobi,completed,Harvesting,23400,2026-04-14T00:00:00
BKG-09959,FAR-459,TR-059,Embu,completed,Soil management,23700,2026-04-15T00:00:00
BKG-09960,FAR-460,TR-060,Kiambu,pending,Land preparation,12000,2026-04-16T00:00:00
BKG-09961,FAR-461,TR-061,Machakos,completed,Planting,12300,2026-04-17T00:00:00
BKG-09962,FAR-462,TR-062,Nakuru,completed,Weeding,12600,2026-04-18T00:00:00
BKG-09963,FAR-463,TR-063,Nairobi,completed,Harvesting,12900,2026-04-19T00:00:00
BKG-09964,FAR-464,TR-064,Embu,completed,Soil management,13200,2026-04-20T00:00:00
BKG-09965,FAR-465,TR-065,Kiambu,pending,Land preparation,13500,2026-04-21T00:00:00
BKG-09966,FAR-466,TR-066,Machakos,completed,Planting,13800,2026-04-22T00:00:00
BKG-09967,FAR-467,TR-067,Nakuru,completed,Weeding,14100,2026-04-23T00:00:00
